Date,Open,High,Low,Close,Adj Close,Volume
7/27/2017,153.75,153.990005,147.300003,150.559998,145.044281,32476300
7/28/2017,149.889999,150.229996,149.190002,149.5,144.023117,17213700
7/31/2017,149.899994,150.330002,148.130005,148.729996,143.281311,19845900
8/1/2017,149.100006,150.220001,148.410004,150.050003,144.552963,35368600
8/2/2017,159.279999,159.75,156.160004,157.139999,151.383224,69936800
8/3/2017,157.050003,157.210007,155.020004,155.570007,149.870743,27097300
8/4/2017,156.070007,157.399994,155.690002,156.389999,150.660721,20559900
8/7/2017,157.059998,158.919998,156.669998,158.809998,152.992065,21870300
8/8/2017,158.600006,161.830002,158.270004,160.080002,154.21553,36205900
8/9/2017,159.259995,161.270004,159.110001,161.059998,155.159607,26131500
8/10/2017,159.899994,160,154.630005,155.320007,150.217499,40804300
8/11/2017,156.600006,158.570007,156.070007,157.479996,152.306549,26257100
8/14/2017,159.320007,160.210007,158.75,159.850006,154.598694,22122700
8/15/2017,160.660004,162.199997,160.139999,161.600006,156.291183,29465500
8/16/2017,161.940002,162.509995,160.149994,160.949997,155.662521,27671600
8/17/2017,160.520004,160.710007,157.839996,157.860001,152.674057,27940600
8/18/2017,157.860001,159.5,156.720001,157.5,152.325897,27428100
8/21/2017,157.5,157.889999,155.110001,157.210007,152.045425,26368500
8/22/2017,158.229996,160,158.020004,159.779999,154.530991,21604600
8/23/2017,159.070007,160.470001,158.880005,159.979996,154.724396,19399100
8/24/2017,160.429993,160.740005,158.550003,159.270004,154.037735,19818900
8/25/2017,159.649994,160.559998,159.270004,159.860001,154.608353,25480100
8/28/2017,160.139999,162,159.929993,161.470001,156.165451,25966000
8/29/2017,160.100006,163.119995,160,162.910004,157.558167,29516900
8/30/2017,163.800003,163.889999,162.610001,163.350006,157.983704,27269600
8/31/2017,163.639999,164.520004,163.479996,164,158.61235,26785100
9/1/2017,164.800003,164.940002,163.630005,164.050003,158.660706,16591100
9/5/2017,163.75,164.25,160.559998,162.080002,156.755432,29468500
9/6/2017,162.710007,162.990005,160.520004,161.910004,156.590988,21651700
9/7/2017,162.089996,162.240005,160.360001,161.259995,155.962341,21928500
9/8/2017,160.860001,161.149994,158.529999,158.630005,153.418777,28611500
9/11/2017,160.5,162.050003,159.889999,161.5,156.194489,31580800
9/12/2017,162.610001,163.960007,158.770004,160.860001,155.575516,71714000
9/13/2017,159.869995,159.960007,157.910004,159.649994,154.405258,44907400
9/14/2017,158.990005,159.399994,158.089996,158.279999,153.080246,23760700
9/15/2017,158.470001,160.970001,158,159.880005,154.627701,49114600
9/18/2017,160.110001,160.5,158,158.669998,153.457443,28269400
9/19/2017,159.509995,159.770004,158.440002,158.729996,153.515472,20810600
9/20/2017,157.899994,158.259995,153.830002,156.070007,150.942871,52951400
9/21/2017,155.800003,155.800003,152.75,153.389999,148.350891,37511700
9/22/2017,151.539993,152.270004,150.559998,151.889999,146.900177,46645400
9/25/2017,149.990005,151.830002,149.160004,150.550003,145.604202,44387300
9/26/2017,151.779999,153.919998,151.690002,153.139999,148.109116,36660000
9/27/2017,153.800003,154.720001,153.539993,154.229996,149.1633,25504200
9/28/2017,153.889999,154.279999,152.699997,153.279999,148.244507,22005500
9/29/2017,153.210007,154.130005,152,154.119995,149.0569,26299800
10/2/2017,154.259995,154.449997,152.720001,153.809998,148.757111,18698800
10/3/2017,154.009995,155.089996,153.910004,154.479996,149.405106,16230300
10/4/2017,153.630005,153.860001,152.460007,153.479996,148.437958,20163800
10/5/2017,154.179993,155.440002,154.050003,155.389999,150.285172,21283800
10/6/2017,154.970001,155.490005,154.559998,155.300003,150.198135,17407600
10/9/2017,155.809998,156.729996,155.490005,155.839996,150.720398,16262900
10/10/2017,156.059998,158,155.100006,155.899994,150.778427,15617000
10/11/2017,155.970001,156.979996,155.75,156.550003,151.407104,16905600
10/12/2017,156.350006,157.369995,155.729996,156,150.875168,16125100
10/13/2017,156.729996,157.279999,156.410004,156.990005,151.832642,16394200
10/16/2017,157.899994,160,157.649994,159.880005,154.627701,24121500
10/17/2017,159.779999,160.869995,159.229996,160.470001,155.198318,18997300
10/18/2017,160.419998,160.710007,159.600006,159.759995,154.511642,16374200
10/19/2017,156.75,157.080002,155.020004,155.979996,150.855804,42584200
10/20/2017,156.610001,157.75,155.960007,156.25,151.116959,23974100
10/23/2017,156.889999,157.690002,155.5,156.169998,151.039581,21984300
10/24/2017,156.289993,157.419998,156.199997,157.100006,151.939011,17757200
10/25/2017,156.910004,157.550003,155.270004,156.410004,151.271683,21207100
10/26/2017,157.229996,157.830002,156.779999,157.410004,152.238815,17000500
10/27/2017,159.289993,163.600006,158.699997,163.050003,157.693542,44454200
10/30/2017,163.889999,168.070007,163.720001,166.720001,161.242996,44700800
10/31/2017,167.899994,169.649994,166.940002,169.039993,163.486755,36046800
11/1/2017,169.869995,169.940002,165.610001,166.889999,161.407394,33637800
11/2/2017,166.600006,168.5,165.279999,168.110001,162.587326,41393400
11/3/2017,174,174.259995,171.119995,172.5,166.833115,59398600
11/6/2017,172.369995,174.990005,171.720001,174.25,168.52562,35026300
11/7/2017,173.910004,175.25,173.600006,174.809998,169.067215,24361500
11/8/2017,174.660004,176.240005,174.330002,176.240005,170.450256,24409500
11/9/2017,175.110001,176.100006,173.139999,175.880005,170.102097,29482600
11/10/2017,175.110001,175.380005,174.270004,174.669998,169.539093,25145500
11/13/2017,173.5,174.5,173.399994,173.970001,168.859665,16982100
11/14/2017,173.039993,173.479996,171.179993,171.339996,166.3069,24782500
11/15/2017,169.970001,170.320007,168.380005,169.080002,164.113281,29158100
11/16/2017,171.179993,171.869995,170.300003,171.100006,166.073975,23637500
11/17/2017,171.039993,171.389999,169.639999,170.149994,165.151871,21899500
11/20/2017,170.289993,170.559998,169.559998,169.979996,164.986893,16262400
11/21/2017,170.779999,173.699997,170.779999,173.139999,168.054031,25131300
11/22/2017,173.360001,175,173.050003,174.960007,169.820587,25588900
11/24/2017,175.100006,175.5,174.649994,174.970001,169.830307,14026700
11/27/2017,175.050003,175.080002,173.339996,174.089996,168.976135,20716800
11/28/2017,174.300003,174.869995,171.860001,173.070007,167.986099,26428800
11/29/2017,172.630005,172.919998,167.160004,169.479996,164.501587,41666400
11/30/2017,170.429993,172.139999,168.440002,171.850006,166.801956,41527200
12/1/2017,169.949997,171.669998,168.5,171.050003,166.025436,39759300
12/4/2017,172.479996,172.619995,169.630005,169.800003,164.812134,32542400
12/5/2017,169.059998,171.520004,168.399994,169.639999,164.656845,27350200
12/6/2017,167.5,170.199997,166.460007,169.009995,164.04538,28560000
12/7/2017,169.029999,170.440002,168.910004,169.320007,164.346298,25673300
12/8/2017,170.490005,171,168.820007,169.369995,164.394775,23355200
12/11/2017,169.199997,172.889999,168.789993,172.669998,167.597855,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,166.656357,19409200
12/13/2017,172.5,173.539993,172,172.270004,167.20961,23818400
12/14/2017,172.399994,173.130005,171.649994,172.220001,167.161057,20476500
12/15/2017,173.630005,174.169998,172.460007,173.970001,168.859665,40169300
12/18/2017,174.880005,177.199997,174.860001,176.419998,171.237717,29421100
12/19/2017,175.029999,175.389999,174.089996,174.539993,169.412903,27436400
12/20/2017,174.869995,175.419998,173.25,174.350006,169.2285,23475600
12/21/2017,174.169998,176.020004,174.100006,175.009995,169.86911,20949900
12/22/2017,174.679993,175.419998,174.5,175.009995,169.86911,16349400
12/26/2017,170.800003,171.470001,169.679993,170.570007,165.559555,33185500
12/27/2017,170.100006,170.779999,169.710007,170.600006,165.588669,21498200
12/28/2017,171,171.850006,170.479996,171.080002,166.054581,16480200
12/29/2017,170.520004,170.589996,169.220001,169.229996,164.258896,25999900
1/2/2018,170.160004,172.300003,169.259995,172.259995,167.19989,25555900
1/3/2018,172.529999,174.550003,171.960007,172.229996,167.170776,29517900
1/4/2018,172.539993,173.470001,172.080002,173.029999,167.947266,22434600
1/5/2018,173.440002,175.369995,173.050003,175,169.859406,23660000
1/8/2018,174.350006,175.610001,173.929993,174.350006,169.2285,20567800
1/9/2018,174.550003,175.059998,173.410004,174.330002,169.209091,21584000
1/10/2018,173.160004,174.300003,173,174.289993,169.170258,23959900
1/11/2018,174.589996,175.490005,174.490005,175.279999,170.13118,18667700
1/12/2018,176.179993,177.360001,175.649994,177.089996,171.888031,25418100
1/16/2018,177.899994,179.389999,176.139999,176.190002,171.014465,29565900
1/17/2018,176.149994,179.25,175.070007,179.100006,173.839005,34386800
1/18/2018,179.369995,180.100006,178.25,179.259995,173.994293,31193400
1/19/2018,178.610001,179.580002,177.410004,178.460007,173.217789,32425100
1/22/2018,177.300003,177.779999,176.600006,177,171.800674,27108600
1/23/2018,177.300003,179.440002,176.820007,177.039993,171.839493,32689100
1/24/2018,177.25,177.300003,173.199997,174.220001,169.102325,51105100
1/25/2018,174.509995,174.949997,170.529999,171.110001,166.083679,41529000
1/26/2018,172,172,170.059998,171.509995,166.471924,39143000
1/29/2018,170.160004,170.160004,167.070007,167.960007,163.026215,50640400
1/30/2018,165.529999,167.369995,164.699997,166.970001,162.065277,46048200
1/31/2018,166.869995,168.440002,166.5,167.429993,162.51178,32478900
2/1/2018,167.169998,168.619995,166.759995,167.779999,162.851486,47230800
2/2/2018,166,166.800003,160.100006,160.5,155.78537,86593800
2/5/2018,159.100006,163.880005,156,156.490005,151.893127,72738500
2/6/2018,154.830002,163.720001,154,163.029999,158.241013,68243800
2/7/2018,163.089996,163.399994,159.070007,159.539993,154.853531,51608600
2/8/2018,160.289993,161,155.029999,155.149994,150.592499,54390500
2/9/2018,157.070007,157.889999,150.240005,156.410004,152.434464,70672600
2/12/2018,158.5,163.889999,157.509995,162.710007,158.574326,60819500
2/13/2018,161.949997,164.75,161.649994,164.339996,160.162903,32549200
2/14/2018,163.039993,167.539993,162.880005,167.369995,163.115891,40644900
2/15/2018,169.789993,173.089996,169,172.990005,168.593033,51147200
2/16/2018,172.360001,174.820007,171.770004,172.429993,168.047272,40176100
2/20/2018,172.050003,174.259995,171.419998,171.850006,167.482025,33930500
2/21/2018,172.830002,174.119995,171.009995,171.070007,166.721848,37471600
2/22/2018,171.800003,173.949997,171.710007,172.5,168.115509,30991900
2/23/2018,173.669998,175.649994,173.539993,175.5,171.039246,33812400
2/26/2018,176.350006,179.389999,176.210007,178.970001,174.421036,38162200
2/27/2018,179.100006,180.479996,178.160004,178.389999,173.855804,38928100
2/28/2018,179.259995,180.619995,178.050003,178.119995,173.592667,37782100
3/1/2018,178.539993,179.779999,172.660004,175,170.551941,48802000
3/2/2018,172.800003,176.300003,172.449997,176.210007,171.731186,38454000
3/5/2018,175.210007,177.740005,174.520004,176.820007,172.325714,28401400
3/6/2018,177.910004,178.25,176.130005,176.669998,172.179504,23788500
3/7/2018,174.940002,175.850006,174.270004,175.029999,170.581207,31703500
3/8/2018,175.479996,177.119995,175.070007,176.940002,172.442642,23774100
3/9/2018,177.960007,180,177.389999,179.979996,175.405365,32185200
3/12/2018,180.289993,182.389999,180.210007,181.720001,177.101135,32207100
3/13/2018,182.589996,183.5,179.240005,179.970001,175.39563,31693500
3/14/2018,180.320007,180.520004,177.809998,178.440002,173.904495,29368400
3/15/2018,178.5,180.240005,178.070007,178.649994,174.109161,22743800
3/16/2018,178.649994,179.119995,177.619995,178.020004,173.495193,39404700
3/19/2018,177.320007,177.470001,173.660004,175.300003,170.844345,33446800
3/20/2018,175.240005,176.800003,174.940002,175.240005,170.785858,19649400
3/21/2018,175.039993,175.089996,171.259995,171.270004,166.916748,37054900
3/22/2018,170,172.679993,168.600006,168.850006,164.558273,41490800
3/23/2018,168.389999,169.919998,164.940002,164.940002,160.747635,41028800
3/26/2018,168.070007,173.100006,166.440002,172.770004,168.378662,37541200
3/27/2018,173.679993,175.149994,166.919998,168.339996,164.061218,40922600
3/28/2018,167.25,170.020004,165.190002,166.479996,162.24852,41668500
3/29/2018,167.809998,171.75,166.899994,167.779999,163.515457,38398500
4/2/2018,166.639999,168.940002,164.470001,166.679993,162.44342,37586800
4/3/2018,167.639999,168.75,164.880005,168.389999,164.10997,30278000
4/4/2018,164.880005,172.009995,164.770004,171.610001,167.248123,34605500
4/5/2018,172.580002,174.229996,172.080002,172.800003,168.407867,26933200
4/6/2018,170.970001,172.479996,168.199997,168.380005,164.100235,35005300
4/9/2018,169.880005,173.089996,169.850006,170.050003,165.727783,29017700
4/10/2018,173,174,171.529999,173.25,168.846451,28408600
4/11/2018,172.229996,173.919998,171.699997,172.440002,168.057022,22431600
4/12/2018,173.410004,175,173.039993,174.139999,169.713821,22889300
4/13/2018,174.779999,175.839996,173.850006,174.729996,170.288803,25124300
4/16/2018,175.029999,176.190002,174.830002,175.820007,171.35112,21578400
4/17/2018,176.490005,178.940002,176.410004,178.240005,173.709595,26605400
4/18/2018,177.809998,178.820007,176.880005,177.839996,173.319763,20754500
4/19/2018,173.759995,175.389999,172.660004,172.800003,168.407867,34808800
4/20/2018,170.600006,171.220001,165.429993,165.720001,161.507813,65491100
4/23/2018,166.830002,166.919998,164.089996,165.240005,161.040039,36515500
4/24/2018,165.669998,166.330002,161.220001,162.940002,158.798492,33692000
4/25/2018,162.619995,165.419998,162.410004,163.649994,159.490433,28382100
4/26/2018,164.119995,165.729996,163.369995,164.220001,160.045959,27963000
4/27/2018,164,164.330002,160.630005,162.320007,158.194244,35655800
4/30/2018,162.130005,167.259995,161.839996,165.259995,161.059509,42427400
5/1/2018,166.410004,169.199997,165.270004,169.100006,164.801895,53569400
5/2/2018,175.229996,177.75,173.800003,176.570007,172.082062,66539400
5/3/2018,175.880005,177.5,174.440002,176.889999,172.393906,34068200
5/4/2018,178.25,184.25,178.169998,183.830002,179.157516,56201300
5/7/2018,185.179993,187.669998,184.75,185.160004,180.45372,42451400
5/8/2018,184.990005,186.220001,183.669998,186.050003,181.321091,28402800
5/9/2018,186.550003,187.399994,185.220001,187.360001,182.597794,23211200
5/10/2018,187.740005,190.369995,187.649994,190.039993,185.209671,27989300
5/11/2018,189.490005,190.059998,187.449997,188.589996,184.505264,26212200
5/14/2018,189.009995,189.529999,187.860001,188.149994,184.074799,20778800
5/15/2018,186.779999,187.070007,185.100006,186.440002,182.40184,23695200
5/16/2018,186.070007,188.460007,186,188.179993,184.104141,19183100
5/17/2018,188,188.910004,186.360001,186.990005,182.939926,17294000
5/18/2018,187.190002,187.809998,186.130005,186.309998,182.274643,18297700
5/21/2018,188,189.270004,186.910004,187.630005,183.566071,18400800
5/22/2018,188.380005,188.880005,186.779999,187.160004,183.106216,15240700
5/23/2018,186.350006,188.5,185.759995,188.360001,184.280273,20058400
5/24/2018,188.770004,188.839996,186.210007,188.149994,184.074799,23234000
5/25/2018,188.229996,189.649994,187.649994,188.580002,184.495499,17461000
5/29/2018,187.600006,188.75,186.869995,187.899994,183.830231,22514100
5/30/2018,187.720001,188,186.779999,187.5,183.438889,18690500
5/31/2018,187.220001,188.229996,186.139999,186.869995,182.82251,27482800
6/1/2018,187.990005,190.259995,187.75,190.240005,186.119507,23442500
6/4/2018,191.639999,193.419998,191.350006,191.830002,187.675095,26266200
6/5/2018,193.070007,193.940002,192.360001,193.309998,189.123032,21566000
6/6/2018,193.630005,194.080002,191.919998,193.979996,189.778519,20933600
6/7/2018,194.139999,194.199997,192.339996,193.460007,189.269806,21347200
6/8/2018,191.169998,192,189.770004,191.699997,187.547913,26656800
6/11/2018,191.350006,191.970001,190.210007,191.229996,187.088089,18308500
6/12/2018,191.389999,192.610001,191.149994,192.279999,188.115341,16911100
6/13/2018,192.419998,192.880005,190.440002,190.699997,186.569565,21638400
6/14/2018,191.550003,191.570007,190.220001,190.800003,186.667404,21610100
6/15/2018,190.029999,190.160004,188.259995,188.839996,184.749863,61719200
6/18/2018,187.880005,189.220001,187.199997,188.740005,184.652008,18484900
6/19/2018,185.139999,186.330002,183.449997,185.690002,181.668076,33578500
6/20/2018,186.350006,187.199997,185.729996,186.5,182.460541,20628700
6/21/2018,187.25,188.350006,184.940002,185.460007,181.443069,25711900
6/22/2018,186.119995,186.149994,184.699997,184.919998,180.914749,27200400
6/25/2018,183.399994,184.919998,180.729996,182.169998,178.224304,31663100
6/26/2018,182.990005,186.529999,182.539993,184.429993,180.435379,24569200
6/27/2018,185.229996,187.279999,184.029999,184.160004,180.171219,25285300
6/28/2018,184.100006,186.210007,183.800003,185.5,181.482208,17365200
6/29/2018,186.289993,187.190002,182.910004,185.110001,181.100647,22737700
7/2/2018,183.820007,187.300003,183.419998,187.179993,183.125809,17731300
7/3/2018,187.789993,187.949997,183.539993,183.919998,179.936417,13954800
7/5/2018,185.259995,186.410004,184.279999,185.399994,181.384354,16604200
7/6/2018,185.419998,188.429993,185.199997,187.970001,183.898682,17485200
7/9/2018,189.5,190.679993,189.300003,190.580002,186.452164,19756600
7/10/2018,190.710007,191.279999,190.179993,190.350006,186.227173,15939100
7/11/2018,188.5,189.779999,187.610001,187.880005,183.810638,18831500
7/12/2018,189.529999,191.410004,189.309998,191.029999,186.89241,18041100
7/13/2018,191.080002,191.839996,190.899994,191.330002,187.185898,12513900
7/16/2018,191.520004,192.649994,190.419998,190.910004,186.775024,15043100
7/17/2018,189.75,191.869995,189.199997,191.449997,187.303299,15534500
7/18/2018,191.779999,191.800003,189.929993,190.399994,186.276047,16393400
7/19/2018,189.690002,192.550003,189.690002,191.880005,187.72403,20286800
7/20/2018,191.779999,192.429993,190.169998,191.440002,187.293564,20676200
7/23/2018,190.679993,191.960007,189.559998,191.610001,187.459839,15989400
7/24/2018,192.449997,193.660004,192.050003,193,188.819748,18697900
7/25/2018,193.059998,194.850006,192.429993,194.820007,190.600342,16709900
7/26/2018,194.610001,195.960007,193.610001,194.210007,190.00354,19076000
7/27/2018,194.990005,195.190002,190.100006,190.979996,186.843521,24024000
7/30/2018,191.899994,192.199997,189.070007,189.910004,185.796677,21029500
7/31/2018,190.300003,192.139999,189.339996,190.289993,186.168427,39373000
8/1/2018,199.130005,201.759995,197.309998,201.5,197.135651,67935700
8/2/2018,200.580002,208.380005,200.350006,207.389999,202.898071,62404000
8/3/2018,207.029999,208.740005,205.479996,207.990005,203.485062,33447400
8/6/2018,208,209.25,207.070007,209.070007,204.541672,25425400
8/7/2018,209.320007,209.5,206.759995,207.110001,202.62413,25587400
8/8/2018,206.050003,207.809998,204.520004,207.25,202.761124,22525500
8/9/2018,209.529999,209.779999,207.199997,208.880005,204.355804,23492600
8/10/2018,207.360001,209.100006,206.669998,207.529999,203.747101,24611200
8/13/2018,209.309998,210.949997,207.699997,208.869995,205.062668,25890900
8/14/2018,210.160004,210.559998,208.259995,209.75,205.926666,20748000
8/15/2018,209.220001,210.740005,208.330002,210.240005,206.407715,28807600
8/16/2018,211.75,213.809998,211.470001,213.320007,209.43158,28500400
8/17/2018,213.440002,217.949997,213.160004,217.580002,213.613892,35427000
8/20/2018,218.100006,219.179993,215.110001,215.460007,211.532562,30287700
8/21/2018,216.800003,217.190002,214.029999,215.039993,211.120209,26159800
8/22/2018,214.100006,216.360001,213.839996,215.050003,211.130035,19018100
8/23/2018,214.649994,217.050003,214.600006,215.490005,211.562012,18883200
8/24/2018,216.600006,216.899994,215.110001,216.160004,212.219803,18476400
8/27/2018,217.149994,218.740005,216.330002,217.940002,213.967346,20525100
8/28/2018,219.009995,220.539993,218.919998,219.699997,215.695267,22776800
8/29/2018,220.149994,223.490005,219.410004,222.979996,218.915482,27254800
8/30/2018,223.25,228.259995,222.399994,225.029999,220.928101,48793800
8/31/2018,226.509995,228.869995,226,227.630005,223.480713,43340100
9/4/2018,228.410004,229.179993,226.630005,228.360001,224.197418,27390100
9/5/2018,228.990005,229.669998,225.100006,226.869995,222.734589,33333000
9/6/2018,226.229996,227.350006,221.300003,223.100006,219.03331,34290000
9/7/2018,221.850006,225.369995,220.710007,221.300003,217.266113,37619800
9/10/2018,220.949997,221.850006,216.470001,218.330002,214.350235,39516500
9/11/2018,218.009995,224.300003,216.559998,223.850006,219.769638,35749000
9/12/2018,224.940002,225,219.839996,221.070007,217.040298,49278700
9/13/2018,223.520004,228.350006,222.570007,226.410004,222.282959,41706400
9/14/2018,225.75,226.839996,222.520004,223.839996,219.759811,31999300
9/17/2018,222.149994,222.949997,217.270004,217.880005,213.908447,37195100
9/18/2018,217.789993,221.850006,217.119995,218.240005,214.261887,31571700
9/19/2018,218.5,219.619995,215.300003,218.369995,214.389496,27123800
9/20/2018,220.240005,222.279999,219.149994,220.029999,216.019272,26608800
9/21/2018,220.779999,221.360001,217.289993,217.660004,213.692459,96246700
9/24/2018,216.820007,221.259995,216.630005,220.789993,216.765396,27693400
9/25/2018,219.75,222.820007,219.699997,222.190002,218.139877,24554400
9/26/2018,221,223.75,219.759995,220.419998,216.402145,23984700
9/27/2018,223.820007,226.440002,223.539993,224.949997,220.849579,30181200
9/28/2018,224.789993,225.839996,224.020004,225.740005,221.625168,22929400
10/1/2018,227.949997,229.419998,226.350006,227.259995,223.117462,23600800
10/2/2018,227.25,230,226.630005,229.279999,225.100647,24788200
10/3/2018,230.050003,233.470001,229.779999,232.070007,227.839798,28654800
10/4/2018,230.779999,232.350006,226.729996,227.990005,223.834167,32042000
10/5/2018,227.960007,228.410004,220.580002,224.289993,220.201599,33580500
10/8/2018,222.210007,224.800003,220.199997,223.770004,219.691101,29663900
10/9/2018,223.639999,227.270004,222.25,226.869995,222.734589,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,212.416153,41990600
10/11/2018,214.520004,219.5,212.320007,214.449997,210.54097,53124400
10/12/2018,220.419998,222.880005,216.839996,222.110001,218.06134,40337900
10/15/2018,221.160004,221.830002,217.270004,217.360001,213.397919,30791000
10/16/2018,218.929993,222.990005,216.759995,222.149994,218.100601,29184000
10/17/2018,222.300003,222.639999,219.339996,221.190002,217.158112,22885400
10/18/2018,217.860001,219.740005,213,216.020004,212.082352,32581300
10/19/2018,218.059998,221.259995,217.429993,219.309998,215.312363,33078700
10/22/2018,219.789993,223.360001,218.940002,220.649994,216.627945,28792100
10/23/2018,215.830002,223.25,214.699997,222.729996,218.670029,38767800
10/24/2018,222.600006,224.229996,214.539993,215.089996,211.169296,40925500
10/25/2018,217.710007,221.380005,216.75,219.800003,215.793457,29855800
10/26/2018,215.899994,220.190002,212.669998,216.300003,212.357239,47258400
10/29/2018,219.190002,219.690002,206.089996,212.240005,208.371262,45935500
10/30/2018,211.149994,215.179993,209.270004,213.300003,209.411926,36660000
10/31/2018,216.880005,220.449997,216.619995,218.860001,214.87059,38358900
11/1/2018,219.050003,222.360001,216.809998,222.220001,218.169342,58323200
11/2/2018,209.550003,213.649994,205.429993,207.479996,203.697998,91328700
11/5/2018,204.300003,204.389999,198.169998,201.589996,197.915375,66163700
11/6/2018,201.919998,204.720001,201.690002,203.770004,200.055649,31882900
11/7/2018,205.970001,210.059998,204.130005,209.949997,206.122986,33424400
11/8/2018,209.979996,210.119995,206.75,208.490005,205.403809,25362600
11/9/2018,205.550003,206.009995,202.25,204.470001,201.443298,34365800
11/12/2018,199,199.850006,193.789993,194.169998,191.295761,51135500
11/13/2018,191.630005,197.179993,191.449997,192.229996,189.384476,46882900
11/14/2018,193.899994,194.479996,185.929993,186.800003,184.034882,60801000
11/15/2018,188.389999,191.970001,186.899994,191.410004,188.57663,46478800
11/16/2018,190.5,194.970001,189.460007,193.529999,190.665237,36928300
11/19/2018,190,190.699997,184.990005,185.860001,183.10878,41925300
11/20/2018,178.369995,181.470001,175.509995,176.979996,174.360245,67825200
11/21/2018,179.729996,180.270004,176.550003,176.779999,174.163193,31124200
11/23/2018,174.940002,176.600006,172.100006,172.289993,169.739655,23624000
11/26/2018,174.240005,174.949997,170.259995,174.619995,172.035172,44998500
11/27/2018,171.509995,174.770004,170.880005,174.240005,171.660797,41387400
11/28/2018,176.729996,181.289993,174.929993,180.940002,178.261627,46062500
11/29/2018,182.660004,182.800003,177.699997,179.550003,176.892197,41770000
11/30/2018,180.289993,180.330002,177.029999,178.580002,175.936554,39531500
12/3/2018,184.460007,184.940002,181.210007,184.820007,182.084183,40802500
12/4/2018,180.949997,182.389999,176.270004,176.690002,174.074539,41344300
12/6/2018,171.759995,174.779999,170.419998,174.720001,172.133682,43098400
12/7/2018,173.490005,174.490005,168.300003,168.490005,165.995926,42281600
12/10/2018,165,170.089996,163.330002,169.600006,167.089478,62026000
12/11/2018,171.660004,171.789993,167,168.630005,166.13385,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,166.596878,35627700
12/13/2018,170.490005,172.570007,169.550003,170.949997,168.419479,31898600
12/14/2018,169,169.080002,165.279999,165.479996,163.030457,40703700
12/17/2018,165.449997,168.350006,162.729996,163.940002,161.51326,44287900
12/18/2018,165.380005,167.529999,164.389999,166.070007,163.61174,33841500
12/19/2018,166,167.449997,159.089996,160.889999,158.508408,49047300
12/20/2018,160.399994,162.110001,155.300003,156.830002,154.508499,64773000
12/21/2018,156.860001,158.160004,149.630005,150.729996,148.498795,95744600
12/24/2018,148.149994,151.550003,146.589996,146.830002,144.65654,37169200
12/26/2018,148.300003,157.229996,146.720001,157.169998,154.843475,58582500
12/27/2018,155.839996,156.770004,150.070007,156.149994,153.838562,53117100
12/28/2018,157.5,158.520004,154.550003,156.229996,153.917389,42291400
12/31/2018,158.529999,159.360001,156.479996,157.740005,155.405045,35003500
1/2/2019,154.889999,158.850006,154.229996,157.919998,155.582367,37039700
1/3/2019,143.979996,145.720001,142,142.190002,140.08522,91312200
1/4/2019,144.529999,148.550003,143.800003,148.259995,146.065353,58607100
1/7/2019,148.699997,148.830002,145.899994,147.929993,145.740265,54777800
1/8/2019,149.559998,151.820007,148.520004,150.75,148.518509,41025300
1/9/2019,151.289993,154.529999,149.630005,153.309998,151.040604,45099100
1/10/2019,152.5,153.970001,150.860001,153.800003,151.523376,35780700
1/11/2019,152.880005,153.699997,151.509995,152.289993,150.035706,27023200
1/14/2019,150.850006,151.270004,149.220001,150,147.779602,32439200
1/15/2019,150.270004,153.389999,150.050003,153.070007,150.804169,28710900
1/16/2019,153.080002,155.880005,153,154.940002,152.646484,30569700
1/17/2019,154.199997,157.660004,153.259995,155.860001,153.552872,29821200
1/18/2019,157.5,157.880005,155.979996,156.820007,154.498657,33751000
1/22/2019,156.410004,156.729996,152.619995,153.300003,151.030777,30394000
1/23/2019,154.149994,155.139999,151.699997,153.919998,151.641586,23130600
1/24/2019,154.110001,154.479996,151.740005,152.699997,150.439636,25441500
1/25/2019,155.479996,158.130005,154.320007,157.759995,155.424744,33535500
1/28/2019,155.789993,156.330002,153.660004,156.300003,153.986359,26192100
1/29/2019,156.25,158.130005,154.110001,154.679993,152.39032,41587200
1/30/2019,163.25,166.149994,160.229996,165.25,162.803864,61109800
1/31/2019,166.110001,169,164.559998,166.440002,163.976242,40739600
2/1/2019,166.960007,168.979996,165.929993,166.520004,164.055069,32668100
2/4/2019,167.410004,171.660004,167.279999,171.25,168.715042,31495500
2/5/2019,172.860001,175.080002,172.350006,174.179993,171.601685,36101600
2/6/2019,174.649994,175.570007,172.850006,174.240005,171.660797,28239600
2/7/2019,172.399994,173.940002,170.339996,170.940002,168.409653,31741700
2/8/2019,168.990005,170.660004,168.419998,170.410004,168.607529,23820000
2/11/2019,171.050003,171.210007,169.25,169.429993,167.637878,20993400
2/12/2019,170.100006,171,169.699997,170.889999,169.082443,22283500
2/13/2019,171.389999,172.479996,169.919998,170.179993,168.379944,22490200
2/14/2019,169.710007,171.259995,169.380005,170.800003,168.993408,21835700
2/15/2019,171.25,171.699997,169.75,170.419998,168.617432,24626800
2/19/2019,169.710007,171.440002,169.490005,170.929993,169.122009,18972800
2/20/2019,171.190002,173.320007,170.990005,172.029999,170.210388,26114400
2/21/2019,171.800003,172.369995,170.300003,171.059998,169.250656,17249700
